Codi	URL	Nom	Descripció	Telèfon	Web	E-mail	"Xarxa social 1"	"Xarxa social 2"	"Xarxa social 3"	"Xarxa social 4"	Adreça	Districte	Barri	Longitud	Latitud	"Icona 1 (Principal)"	"Icona 2"	"Icona 3"	"Icona 4"	"Icona 5"	"Icona 6"	"Icona 7"	"Icona 8"	"Icona 9"	"Icona 10"	"Icona 11"	"Icona 12"	"Icona 13"	"Icona 14"	"Icona 15"	"Icona 16"	"Icona 17"	"Icona 18"	"Icona 19"	"Icona 20"	"Icona 21"	"Icona 22"	"Icona 23"	"Icona 24"	"Icona 25"	"Icona 26"	"Icona 27"	"Icona 28"	"Icona 29"	"Icona 30"	"Icona 31"	"Icona 32"	Etiquetes	Itineraris
5d664bf824dd5d3b768b4569	http://www.bcnsostenible.cat/web/punt/5d664bf824dd5d3b768b4569	"HOTEL PARAL·LEL (NYN HOTEL PARAL·LEL)"	"L'Hotel Paral·lel serà la vostra millor elecció a Barcelona. Un hotel amb un servei de qualitat, per que la vostra estada a Barcelona sigui molt agradable.<br />
<br />
Les nostres 64 habitacions ofereixen <strong>accés gratuït a Internet WiFi</strong>, climatitzador individual i caixa forta gratuïta. A més a més, l'hotel <strong>admet petites mascotes</strong>, un dels pocs hotels de Barcelona que us ofereix aquesta possibilitat.<br />
<br />
La seva proximitat a l'estació de Sants, plaça Espanya, recinte firal Montjuïc i Palau de Congressos, l'enmarquen estratègicament per a tot aquell que ve per negocis.<br />
<br />
Aquesta organització està adherida al<a href=""http://turismesostenible.barcelona/"" target=""_blank""> compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
<br />
 "		http://www.hotelparalel.com		https://www.facebook.com/HotelParallel/	https://twitter.com/nnhotels	https://www.facebook.com/HotelParallel/	https://www.facebook.com/HotelParallel/	"Poeta Cabanyes, 5-7"	"Sants - Montjuïc"	"El Poble Sec"	2,16595600	41,37456740	b04	a15																															EiESos,EmpresaBS	
5d66508824dd5d3b768b456c	http://www.bcnsostenible.cat/web/punt/5d66508824dd5d3b768b456c	"NYN  B-Hotel"	"El B-Hotel ofereix als seus clients 84 habitacions amb connexió a Internet WiFi gratuïta, distribuïdes amb 6 plantes. Les habitacions han estat dissenyades i acabades amb els millors materials combinant amb les últimes tecnologies (domòtica).<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"" target=""_blank"">Compromís </a>per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.b-hotel.com		https://www.facebook.com/BHotelBCN/	https://twitter.com/BHotelBCN	https://www.facebook.com/BHotelBCN/	https://www.facebook.com/BHotelBCN/	"Gran Vía de les Corts Catalanes, 389-391"	Eixample	"La Nova Esquerra de l'Eixample"	2,15048260	41,37652770	b04	a15																															EiESos,EmpresaBS	
5d68dd2524dd5de37d8b4567	http://www.bcnsostenible.cat/web/punt/5d68dd2524dd5de37d8b4567	"Museu Nacional d'Art de Catalunya"	"El Museu Nacional d'Art de Catalunya, també conegut per les seves sigles MNAC, és un museu d'art a la ciutat Barcelona que agrupa totes les arts amb la missió de conservar i exhibir la col·lecció d'art català més important del món, mostrant-lo tot, des del romànic fins a l'actualitat.<br />
<br />
Aquesta organització està adherida al <a href=""http://http://turismesostenible.barcelona/"" target=""_blank"">compromis </a>per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.museunacional.cat		https://www.facebook.com/MuseuNacionalArtCatalunya/	https://twitter.com/elmnac	https://www.facebook.com/MuseuNacionalArtCatalunya/	https://www.facebook.com/MuseuNacionalArtCatalunya/				0,00000000	0,00000000	b04	a15																															EiESos,EquipamentBS	
5d68f5b124dd5d91048b4567	http://www.bcnsostenible.cat/web/punt/5d68f5b124dd5d91048b4567	"Kokukitchen Buns"	"Pioners de l'escena del Ramen a Barcelona des de 2014, Koku Kitchen ha estat alimentat a la ciutat amb la seva deliciosa i únic sopa de fideus en un ambient relaxat, sense pretensions però efervescent. Al març 2016 van obrir les portes de Koku Kitchen Buns al Barri del Born servint les seves famoses bao buns. 6 mesos després va obrir el Ramen & Gyoza Bar en el soterrani on pots gaudir un ampli selecció de ramen i gyozas.<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere."		http://www.kokukitchen.es		https://www.facebook.com/kokukitchenramen/	https://twitter.com/kokukitchen?lang=ca	https://www.facebook.com/kokukitchenramen/	https://www.facebook.com/kokukitchenramen/	"Carrer Comerç, 29"	"Ciutat Vella"	"Sant Pere, Santa Caterina i la Ribera"	2,18446280	41,38489320	b04	a15																															EiESos,EmpresaBS	
5d6cc59124dd5d59218b4568	http://www.bcnsostenible.cat/web/punt/5d6cc59124dd5d59218b4568	"Grupo Ric"	"Som un equip de persones competents, amb experiència i una llarga trajectòria, dedicats a la gestió integral d'esdeveniments professionals que aporten coneixement i valor a la Societat. Col·laborem i ens impliquem amb el nostre client d'una forma propera i personalitzada per aconseguir l'èxit global de l'activitat.<br />
<br />
Aquesta organització està adherida al <a href=""http://http://turismesostenible.barcelona/"" target=""_blank"">compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
<br />
 "		http://www.gruporic.com		https://www.facebook.com/gruporic	https://twitter.com/grupric	https://www.facebook.com/gruporic	https://www.facebook.com/gruporic	"Montnegre, 18-24 bxos"	"Les Corts"	"Les Corts"	2,13852130	41,38694970	b04	a15																															EiESos,EmpresaBS	
5d6cce4f24dd5d6e228b4567	http://www.bcnsostenible.cat/web/punt/5d6cce4f24dd5d6e228b4567	"Els pollos de Llull"	"Restaurant de carn a Barcelona.<br />
<br />
Aquesta organització està adherida al<a href=""http://http://turismesostenible.barcelona/"" target=""_blank""> compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.elspollos.com		https://es-es.facebook.com/elspollos/		https://es-es.facebook.com/elspollos/	https://es-es.facebook.com/elspollos/	"Ramon Turró, 13"	"Sant Martí"	"La Vila Olímpica del Poblenou"	2,19087490	41,39102480	b04	a15																															EmpresaBS,comsos	
5d6cd33324dd5d26238b4567	http://www.bcnsostenible.cat/web/punt/5d6cd33324dd5d26238b4567	"Gatnau Barcelona"	"Dissenyem i creem joies fetes a mà amb materials responsables de primera qualitat, en el nostre taller de Barcelona, ​​contribuint al comerç ètic i sostenible.<br />
<br />
Aquesta organització està adherida al<a href=""http://http://turismesostenible.barcelona/"" target=""_blank""> compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.gatnau.com		https://www.facebook.com/gatnau.barcelona/	https://twitter.com/gatnaujoies	https://www.facebook.com/gatnau.barcelona/	https://www.facebook.com/gatnau.barcelona/				0,00000000	0,00000000	b04	a15																															EmpresaBS,comsos	
5d6cdad024dd5d9b238b4567	http://www.bcnsostenible.cat/web/punt/5d6cdad024dd5d9b238b4567	"InterContinental Barcelona"	"Situat al cor de Montjuïc, l’InterContinental Barcelona es troba a la localització perfecta per gaudir de tota la cultura de la ciutat.<br />
Amb 273 habitacions, dos bars, dos restaurants, un spa, una terraza amb piscina a l’aire lliure i instal·lacions per reunions i esdeveniments, entre d’altres, és l’espai ideal per experimentar nous nivells de luxe a Barcelona.<br />
 <br />
L’InterContinental Barcelona, opera sota el programa IHG Green Engage, un innovador sistema operatiu i de manteniment que rastreja l’impacte ambiental diari derivat de les seves operacions. Aquest avançat sistema mesura l’energia, l’ús de l’aigua i la gestió de residus de l’hotel amb l’objectiu de brindar recomanacions i accions especifiques per millorar el consum d’energia i reduir la petjada de carboni.<br />
L'hotel ha implementat aquest innovador sistema de monitoratge per asegurar que el seu disseny i activitats són el més eficaces i eficients possible sense comprometre el medi ambient.<br />
 <br />
L’hotel també participa en programes corporatius socialment responsables per a preservar el  medi ambient i retribuir a la societat. Per això, entre d’altres, compta amb la certificació BIOSPHERE de l’Institut de Turisme Responsable (RTI) que garanteix el compliment dels requisits internacionals de sostenibilitat.<br />
<br />
Aquesta organització està adherida al<a href=""http://http://turismesostenible.barcelona/"" target=""_blank""> compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
<br />
<br />
 "		https://www.intercontinental.com/barcelona		https://www.facebook.com/intercontinental	https://twitter.com/interconhotels	https://www.facebook.com/intercontinental	https://www.facebook.com/intercontinental	"Avda. Rius i Taulet, 1-3"	"Sants - Montjuïc"	"El Poble Sec"	2,15507750	41,37255670	b04	a15																															EiESos,EmpresaBS	
5d6e0b0524dd5d38548b4567	http://www.bcnsostenible.cat/web/punt/5d6e0b0524dd5d38548b4567	"CREA Group I Event & Destination Management Company"	"Empresa d’organització d’<a href=""https://www.creagroupevents.com/es-ES/organizacion-eventos-barcelona/organizacion-eventos"" target=""_blank"">esdeveniments </a>a Barcelona. Agència receptiva amb Serveis en destí (<a href=""http://imsva91-ctp.trendmicro.com:443/wis/clicktime/v1/query?url=https%3a%2f%2fwww.creagroupevents.com%2fes%2dES%2fdestination%2dmanagement%2dservices%2ddmc&umid=6301B287-926F-2005-AF60-BE93F18D1848&auth=816702a8ce818583ab6a1b701c448802a11306a6-03f60bf1c6ca5d49df6b2ed353e518d0c1b949ed"" target=""_blank"">DMC</a>) a Espanya i Portugal.<br />
Solucions <a href=""http://imsva91-ctp.trendmicro.com:443/wis/clicktime/v1/query?url=https%3a%2f%2fwww.creagroupevents.com%2fes%2dES%2fmice%2dbarcelona%2fmice&umid=6301B287-926F-2005-AF60-BE93F18D1848&auth=816702a8ce818583ab6a1b701c448802a11306a6-d88beb3fa13b296a7ea2aca6ce922a37346768bd"" target=""_blank"">MICE </a>per a tot tipus de reunions d’empresa a Madrid.<br />
<br />
<br />
Aquesta organització està adherida al <a href=""http://http://turismesostenible.barcelona/"" target=""_blank"">compromis</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		" https://www.creagroupevents.com"		https://www.facebook.com/CREA-Group-Event-Management-Barcelona-176010339100305/	https://twitter.com/CREAGroup	https://www.facebook.com/CREA-Group-Event-Management-Barcelona-176010339100305/	https://www.facebook.com/CREA-Group-Event-Management-Barcelona-176010339100305/	"Travessera de Gràcia, 15, sobreàtic 4"	"Sarrià - Sant Gervasi"	"Sant Gervasi - Galvany"	2,14626300	41,39431800	b04	a15																															EiESos,EmpresaBS	
5d6e33c924dd5d2d598b4567	http://www.bcnsostenible.cat/web/punt/5d6e33c924dd5d2d598b4567	"Moonlight Iluminación"	"<br />
Els seus inicis van estar marcats per la il•luminació de grups musicals (Orquesta Mondragón, Radio Futura, etc.) i companyies de teatre (Compañía de Nuria Espert, La Tal, etc.). Amb els anys, es va decantar per les passarel•les de moda (Gaudí a Barcelona i Cibeles a Madrid) i per les presentacions de col•leccions de diversos dissenyadors (Pronovias, Toni Miró, Vittorio y Luchino, Andrés Sardá, Desigual, Mango, etc.), així com la il•luminació d’estands firals. Posteriorment, vam entrar en les presentacions de productes industrials (automoció, farmàcia, transports, etc.) amb muntatges de gran format. Conjuntament amb aquesta vessant “industrial”, vam començar a il•luminar i donar suport tècnic complert a esdeveniments per particulars.<br />
En els últims anys, la nostra activitat principal s’ha centrat en els esdeveniments privats (noces, aniversaris, festes) i en aquells actes empresarials de cert nivell i complexitat tècnica, bàsicament produccions d’origen estranger.<br />
En l’actualitat, Moonlight és reconeguda per la excel•lència dels nostres productes, on la vessant estètica (acabats, muntatges, etc.) és tant important com la part tècnica (focus d’última generació, noves tecnologies de control, etc.). Dediquem una part important del nostre pressupost anual a la renovació i actualització de nostre inventari. Finalment, l’esforç en el manteniment i reparació del material és una altra de les nostres senyes d’identitat.<br />
<br />
<br />
Aquesta organització està adherida al <a href=""http://turismesostenible.barcelona/"">compromís</a> per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.moonlight.es						"Pereda, 2"			2,20851330	41,43264370	b04	a15																															EiESos,EmpresaBS	
5d6e3aca24dd5d5a5a8b4567	http://www.bcnsostenible.cat/web/punt/5d6e3aca24dd5d5a5a8b4567	"Hotel Ohla Eixample"	"Ohla Eixample és el nostre hotel boutique més urbà. Situat al cor de l'Eixample de Barcelona, ​​a poca distància a peu de la Pedrera, la Casa Batlló o la Sagrada Família, i envoltat de botigues de luxe, disposa de 94 habitacions i una oferta gastronòmica d'Estrella Michelin. Benvinguts a Ohla Eixample.<br />
 <br />
Aquesta organització està adherida al <a href=""http://http://turismesostenible.barcelona/"" target=""_blank"">compromis </a>per a la Sostenibilitat Turística Barcelona Biosphere.<br />
<br />
 "		http://www.ohlaeixample.com		www.ohlaeixample.com		www.ohlaeixample.com	www.ohlaeixample.com	"Corcega, 289"	Eixample	"Dreta de l'Eixample"	2,15647820	41,39457760	b04	a15																															EiESos,EmpresaBS	
5d6f627a24dd5dc1058b4567	http://www.bcnsostenible.cat/web/punt/5d6f627a24dd5dc1058b4567	"Hotel Ohla Barcelona"	"Ohla Barcelona és tot el que demanes a una estada a Barcelona. Situat en ple cor de la Ciutat Comtal, l'enclavament del nostre hotel és excel·lent per fer turisme, negocis o shopping, sense deixar de gaudir de l'oci i de les compres.<br />
<br />
Aquesta organització està adherida al <a href=""http://http://turismesostenible.barcelona/"" target=""_blank"">compromis </a>per a la Sostenibilitat Turística Barcelona Biosphere.<br />
 "		http://www.ohlabarcelona.com		https://www.facebook.com/ohlabarcelona/		https://www.facebook.com/ohlabarcelona/	https://www.facebook.com/ohlabarcelona/	"Via Laietana, 49"	"Ciutat Vella"	"Sant Pere, Santa Caterina i la Ribera"	2,17433600	41,38704790	b04	a15																															EiESos,EmpresaBS	
5d7244c024dd5d33298b4568	http://www.bcnsostenible.cat/web/punt/5d7244c024dd5d33298b4568	"Visual Poetry Barcelona"	"Marca de roba i disenyo de Barcelona. Visual Poetry Barcelona oferecix art plasmat en roba ecològica i sostenible"		https://visualpoetrybarcelona.com/						"Carrer Calàbria, 252, 1r, 1a, escala dreta"	Eixample	"La Nova Esquerra de l'Eixample"	2,14579970	41,38679270	a04	a09																																
5d7b301724dd5d1a408b4567	http://www.bcnsostenible.cat/web/punt/5d7b301724dd5d1a408b4567	"Moda Amiga BCN-Galileu"	"La venda al detall de roba de segona mà és una de les estratègies clau de la cooperativa <a href=""https://www.bcnsostenible.cat/web/punt/cooperativa-roba-amiga"" target=""_blank"">Roba Amiga</a> i permet el finançament i la sostenibilitat econòmica de l'acció social i mediambiental de l'entitat.<br />
<br />
A més, a més, ofereix un contacte directe i estable amb la població, i suposa, pel personal dels establiments, una bona oportunitat de formació i d'adquisició d'experiència laboral.<br />
<br />
Les <a href=""https://www.bcnsostenible.cat/web/punts?search=botigaRobaAmiga&districte=&barri=&multi_word_search=W10%3D"" target=""_blank"">botigues Roba Amiga</a> ofereixen roba de qualitat amb una bona relació qualitat-preu dintre del mercat català, una nova oportunitat per als consumidors d'adquirir roba de qualitat a un baix cost."		http://www.robaamiga.cat/ca/botigues/per-que-les-botigues/		https://www.facebook.com/robaamiga/	https://twitter.com/robaamiga	https://www.facebook.com/robaamiga/	https://www.facebook.com/robaamiga/	"Carrer Galileu, 117"	"Sants - Montjuïc"	Sants	2,13440590	41,37921090	a10																																BotigaRobaAmiga	
5d93834324dd5d704b8b4567	http://www.bcnsostenible.cat/web/punt/5d93834324dd5d704b8b4567	Refill&Zero	"Botiga de productes de neteja e higiene personal ecològics i proximitat a granel. Botiga de productes per a la llar Zero Waste.<br />
 "								"Carrer Caponata, 2"	"Sarrià - Sant Gervasi"	Sarrià	2,12271770	41,39625550	a04	a05	a06																														plàsticzero	"Comerç Verd de Sarrià ( https://bcnsostenible.cat/web/itinerari/5a38e1c924dd5dfc638b456c ), Compromís Barcelona Plàstic Zero ( https://bcnsostenible.cat/web/itinerari/61c9dce6940cd7c4358b457d ), "
5d9f17e324dd5d62638b456b	http://www.bcnsostenible.cat/web/punt/5d9f17e324dd5d62638b456b	Humana	"Troba la millor moda Secondhand a les nostres seccions de dona, home, infantil i llar. Perquè la peça més sostenible és la ja fabricada.<br />
<br />
A les botigues Humana pots adquirir estupendes peces de segona mà i col·laborar amb la protecció del medi ambient a través de la reutilització de tèxtil i amb l'obtenció de recursos per als programes socials de la Fundació.<br />
<br />
Amb les teves compres i donacions col·labores per tant amb els programes de cooperació internacional de l'entitat, té com a objectius impulsar la formació, l'educació, la capacitació i el progrés de les comunitats rurals de països com Moçambic o Angola, així com amb els de suport local a Espanya."		https://www.humana-spain.org		https://www.facebook.com/HumanaTiendasSecondHand/		https://www.facebook.com/HumanaTiendasSecondHand/	https://www.facebook.com/HumanaTiendasSecondHand/	"Carrer General Álvarez de Castro, 2"	"Ciutat Vella"	"Sant Pere, Santa Caterina i la Ribera"	2,17820830	41,38688330	a10	d19																															BotigaHumana	"Descobrim la Barcelona més sostenible! ( https://bcnsostenible.cat/web/itinerari/61444841940cd7d5578b4567 ), "
